Age,Workclass,Years of Education,Occupation,Race,Sex,Hour/Week,Country,Classification
37, Private,9, Other-service, White, Female,40, USA, No
28, Private,10, Craft-repair, White, Male,63, USA, No
38, Private,9, Craft-repair, White, Male,40, USA, No
26, Private,9, Machine-op-inspct, White, Female,40, USA, No
44, Private,10, Business, White, Male,40, USA, Yes
40, Private,10, Business, White, Male,50, USA, No
53, Government,9, Other-service, Other, Female,28, USA, Yes
31, Private,10, Business, White, Male,50, USA, No
18, Private,9, Adm-clerical, White, Female,40, USA, No
43, Self,9, Farming-fishing, White, Male,45, USA, No
30, Private,9, Craft-repair, White, Male,35, USA, No
19, Government,9, Adm-clerical, White, Female,40, USA, No
36, Private,9, Craft-repair, White, Male,40, USA, No
19, ?,10, ?, White, Male,40, USA, No
25, Private,14, Prof-specialty, White, Female,60, USA, No
36, Private,7, Craft-repair, White, Male,60, USA, No
22, Private,10, Other-service, White, Female,50, USA, No
42, Government,13, Prof-specialty, White, Male,40, USA, No
33, Government,10, Tech-support, White, Female,40, USA, No
38, Private,9, Craft-repair, White, Male,40, USA, No
21, ?,10, ?, White, Female,40, USA, No
33, Government,9, Other-service, White, Male,40, USA, No
52, Self,9, Craft-repair, Black, Male,40, USA, No
30, Private,10, Business, White, Male,30, USA, No
18, Government,10, Adm-clerical, White, Male,10, USA, No
24, Government,10, Other-service, Other, Male,24, ?, No
17, Private,6, Other-service, White, Male,40, Other, No
48, Private,10, Adm-clerical, White, Female,40, USA, No
66, ?,4, ?, White, Male,32, USA, No
46, Government,10, Tech-support, White, Female,40, USA, No
55, Private,9, Business, White, Male,60, USA, Yes
28, Private,13, Business, White, Female,40, USA, No
33, Private,9, Other-service, White, Female,40, USA, No
44, Private,9, Business, White, Male,24, USA, No
43, Private,9, Business, White, Female,40, USA, No
42, Private,10, Business, White, Female,40, USA, No
39, Private,11, Business, Black, Female,40, USA, No
23, Private,6, Handlers-cleaners, White, Male,50, USA, No
20, Government,10, Other-service, White, Female,20, USA, No
29, Private,10, Craft-repair, White, Male,35, USA, Yes
54, Self,10, Business, White, Male,65, USA, No
34, Private,11, Adm-clerical, White, Female,40, USA, No
30, Private,13, Business, White, Male,40, USA, Yes
59, Private,7, Business, White, Male,60, USA, No
40, Private,4, Farming-fishing, White, Female,40, USA, No
37, Private,9, Craft-repair, White, Male,40, USA, No
45, Private,9, Craft-repair, White, Male,40, USA, No
55, Self,14, Prof-specialty, White, Male,40, USA, Yes
49, Government,10, Protective-serv, White, Male,44, USA, Yes
67, ?,14, ?, White, Male,2, USA, No
49, Self,12, Business, White, Male,25, USA, No
30, Government,9, Adm-clerical, White, Male,40, USA, Yes
56, Government,10, Adm-clerical, Black, Female,40, USA, No
29, Private,10, Prof-specialty, White, Female,40, USA, No
33, Private,9, Craft-repair, White, Male,40, USA, No
25, Private,10, Business, White, Male,42, USA, No
28, Private,11, Tech-support, White, Male,70, USA, Yes
23, Private,9, Machine-op-inspct, White, Male,40, USA, No
39, Self,9, Farming-fishing, White, Female,50, USA, No
37, Self,13, Tech-support, White, Male,40, USA, Yes
39, Private,14, Prof-specialty, White, Female,40, USA, Yes
32, Government,13, Adm-clerical, White, Male,35, USA, Yes
26, Private,13, Business, White, Female,45, USA, No
57, Government,10, Adm-clerical, White, Male,40, USA, No
36, Private,5, Business, White, Male,50, USA, Yes
30, Private,13, Business, White, Male,50, USA, Yes
27, Private,9, Craft-repair, White, Male,50, USA, No
21, Private,10, Craft-repair, White, Male,55, USA, No
22, Private,9, Machine-op-inspct, White, Male,40, USA, No
43, Government,9, Craft-repair, White, Male,40, USA, No
20, Private,10, Adm-clerical, White, Male,40, USA, No
30, Private,9, Business, White, Male,65, USA, Yes
57, Private,14, Tech-support, White, Male,40, USA, Yes
42, Private,11, Prof-specialty, White, Female,40, USA, No
29, Private,11, Other-service, White, Female,45, Other, No
44, Government,9, Protective-serv, White, Male,52, USA, Yes
28, Private,12, Business, White, Female,43, USA, No
42, Private,9, Handlers-cleaners, White, Male,40, USA, Yes
26, Private,13, Other-service, White, Male,40, USA, No
29, Private,10, Prof-specialty, White, Female,36, USA, No
42, Private,13, Adm-clerical, White, Male,30, USA, No
30, Private,9, Transport-moving, White, Male,50, USA, No
21, Government,10, Other-service, White, Female,10, USA, No
59, Private,9, Business, White, Male,30, USA, Yes
21, ?,10, ?, White, Male,30, USA, No
56, Private,9, Transport-moving, White, Male,40, USA, No
39, Private,1, Other-service, White, Female,12, USA, No
21, Private,10, Adm-clerical, Black, Male,50, USA, No
48, Private,13, Prof-specialty, White, Male,37, USA, Yes
35, Government,9, Protective-serv, Black, Male,40, USA, No
43, Private,13, Business, White, Male,60, USA, Yes
23, Private,11, Other-service, White, Female,15, USA, No
17, ?,6, ?, White, Male,12, USA, No
41, Private,13, Business, Other, Male,40, Other, Yes
35, Self,14, Adm-clerical, White, Male,50, USA, No
22, Private,10, Business, White, Male,35, USA, No
53, Private,9, Adm-clerical, White, Female,40, USA, No
42, Private,10, Machine-op-inspct, White, Female,40, USA, No
36, Private,9, Adm-clerical, Black, Female,40, USA, No
44, Government,13, Prof-specialty, White, Male,50, USA, No
27, Private,13, Adm-clerical, White, Female,40, Other, Yes
39, Self,9, Business, White, Male,40, USA, No
59, Private,5, Machine-op-inspct, White, Male,40, USA, No
34, Government,10, Other-service, White, Male,48, USA, No
17, Private,8, Business, White, Female,23, USA, No
31, Private,9, Craft-repair, White, Male,40, USA, No
59, Private,10, Business, White, Male,12, USA, No
39, Private,10, Adm-clerical, Other, Female,40, USA, No
46, Government,13, Prof-specialty, Black, Male,40, USA, Yes
31, Private,9, Other-service, White, Female,80, Other, No
27, Private,13, Business, White, Male,45, USA, No
18, Private,7, Handlers-cleaners, White, Male,12, USA, No
46, Private,10, Business, White, Male,60, USA, Yes
55, Private,13, Adm-clerical, White, Male,40, USA, Yes
48, Private,13, Handlers-cleaners, White, Male,43, USA, No
53, Private,9, Business, White, Female,26, USA, No
44, Self,13, Business, Other, Male,48, Other, Yes
43, Private,10, Transport-moving, White, Male,50, USA, No
50, Private,9, Adm-clerical, White, Female,40, USA, No
56, Private,4, Machine-op-inspct, White, Female,20, Other, No
27, Private,9, Machine-op-inspct, White, Male,40, Other, No
20, Private,9, Adm-clerical, Black, Female,40, USA, No
18, Government,6, Protective-serv, White, Female,6, USA, No
34, Private,9, Craft-repair, White, Male,50, USA, Yes
38, Private,10, Adm-clerical, White, Female,40, USA, No
40, Self,13, Craft-repair, White, Male,15, USA, No
55, Private,10, Protective-serv, White, Male,40, USA, No
35, Self,9, Craft-repair, Black, Female,40, USA, Yes
26, Private,9, Machine-op-inspct, White, Male,40, USA, No
54, Government,13, Business, White, Male,40, Other, Yes
22, Private,9, Adm-clerical, White, Male,40, USA, No
52, Government,9, Adm-clerical, Black, Female,40, USA, No
33, Private,6, Handlers-cleaners, White, Male,40, USA, No
42, Private,14, Prof-specialty, White, Male,40, USA, Yes
19, Other,9, Farming-fishing, White, Male,10, USA, No
45, Private,10, Craft-repair, White, Male,99, USA, No
53, Self,9, Craft-repair, Black, Male,72, USA, No
46, Private,9, Adm-clerical, White, Female,43, USA, No
25, Private,10, Craft-repair, White, Male,40, USA, No
90, Private,13, Prof-specialty, Other, Male,40, USA, No
33, Private,9, Business, Black, Female,40, USA, No
45, Private,10, Protective-serv, White, Male,70, USA, No
47, Private,9, Business, Black, Male,40, USA, Yes
38, Government,14, Prof-specialty, White, Male,43, USA, No
35, ?,15, ?, Other, Male,45, Other, Yes
37, Private,9, Farming-fishing, White, Male,30, USA, No
53, Government,14, Business, White, Male,70, USA, Yes
56, Private,13, Prof-specialty, White, Male,40, USA, Yes
18, Private,7, Handlers-cleaners, White, Male,15, USA, No
44, Private,9, Craft-repair, Black, Male,40, ?, No
50, Private,10, Tech-support, White, Female,36, USA, No
26, Private,13, Adm-clerical, Black, Male,20, USA, No
36, Private,10, Tech-support, White, Female,40, USA, No
37, Private,7, Handlers-cleaners, White, Female,40, USA, No
32, Private,13, Business, White, Female,40, USA, No
38, Self,12, Business, White, Male,60, USA, No
62, Private,9, Other-service, White, Female,84, USA, No
46, Private,9, Craft-repair, White, Male,40, USA, No
41, Private,9, Machine-op-inspct, White, Male,41, USA, No
37, Private,9, Farming-fishing, White, Male,15, USA, No
27, Private,10, Adm-clerical, White, Female,45, ?, No
38, Private,12, Adm-clerical, White, Male,40, USA, No
35, Private,8, Business, Black, Female,40, USA, No
34, Private,13, Business, Other, Female,40, USA, No
50, Private,9, Handlers-cleaners, Black, Male,40, USA, No
28, Private,10, Adm-clerical, White, Female,32, USA, Yes
67, Government,13, Adm-clerical, Black, Female,35, USA, No
34, Self,10, Business, White, Male,30, USA, No
19, Private,10, Business, White, Female,25, USA, No
23, Private,9, Adm-clerical, White, Male,30, USA, No
50, Private,9, Machine-op-inspct, White, Male,45, USA, Yes
45, Government,14, Business, White, Male,50, USA, Yes
17, Private,8, Other-service, White, Male,16, USA, No
59, ?,9, ?, White, Female,40, USA, Yes
25, Private,9, Adm-clerical, White, Female,48, USA, No
21, Private,10, Prof-specialty, White, Female,40, USA, No
50, Private,15, Prof-specialty, White, Male,50, USA, Yes
17, Private,6, Business, White, Female,20, USA, No
63, Private,9, Adm-clerical, White, Female,40, USA, No
31, Government,14, Prof-specialty, White, Male,43, USA, No
45, Private,9, Transport-moving, White, Male,40, USA, No
25, Private,9, Machine-op-inspct, White, Male,40, USA, No
20, Private,8, Farming-fishing, White, Male,40, USA, No
31, Private,10, Business, White, Female,40, ?, No
42, Private,16, Prof-specialty, White, Male,40, Other, No
56, Private,10, Craft-repair, White, Male,40, USA, Yes
47, Private,9, Farming-fishing, White, Female,46, USA, No
69, Private,9, Other-service, White, Female,32, USA, No
42, Private,13, Prof-specialty, White, Female,55, USA, No
19, Private,9, Handlers-cleaners, Other, Female,60, Other, No
56, Self,10, Farming-fishing, White, Male,50, USA, No
33, Private,13, Adm-clerical, White, Male,50, USA, Yes
61, Government,14, Prof-specialty, White, Female,40, USA, No
38, Private,9, Other-service, White, Female,35, USA, No
50, Self,9, Craft-repair, White, Male,50, USA, Yes
39, Private,10, Business, White, Male,50, USA, Yes
35, Self,9, Transport-moving, White, Male,50, USA, No
27, Private,10, Adm-clerical, White, Female,44, USA, No
40, Self,10, Farming-fishing, White, Male,40, USA, Yes
59, Government,16, Prof-specialty, White, Male,40, USA, Yes
20, ?,10, ?, White, Female,15, USA, No
42, Government,9, Tech-support, White, Male,30, USA, Yes
59, Private,10, Adm-clerical, White, Male,40, USA, No
54, Self,16, Prof-specialty, White, Male,60, USA, Yes
38, Private,10, Business, White, Male,50, USA, Yes
53, Private,13, Business, White, Male,30, USA, No
20, Private,10, Business, White, Female,30, USA, No
54, Government,10, Business, White, Male,40, USA, Yes
41, Self,14, Business, Other, Male,45, USA, Yes
33, Government,9, Tech-support, White, Female,55, USA, No
35, Private,9, Business, White, Female,30, USA, No
22, Private,9, Handlers-cleaners, White, Male,50, Other, No
45, Self,13, Farming-fishing, White, Male,70, USA, Yes
29, Private,14, Prof-specialty, White, Male,40, USA, No
56, Self,14, Business, White, Female,60, USA, No
23, Private,13, Prof-specialty, White, Female,25, USA, No
30, Private,9, Other-service, White, Female,35, USA, No
17, Private,7, Priv-house-serv, White, Female,25, USA, No
35, Government,10, Adm-clerical, Other, Female,40, USA, No
25, Private,2, Priv-house-serv, White, Female,40, Other, No
42, Government,11, Protective-serv, White, Male,40, USA, Yes
42, Private,9, Other-service, Black, Male,40, USA, No
19, Private,9, Handlers-cleaners, White, Male,30, USA, No
32, Private,12, Adm-clerical, White, Female,45, USA, No
44, Private,10, Adm-clerical, White, Female,40, USA, No
53, Private,10, Craft-repair, White, Male,36, USA, Yes
47, Self,13, Business, Other, Female,60, Other, No
24, Private,10, Handlers-cleaners, White, Male,40, USA, No
30, Government,10, Prof-specialty, Black, Female,40, USA, Yes
42, Private,9, Business, White, Female,45, USA, No
19, Private,9, Other-service, Black, Female,40, USA, No
37, Self,7, Farming-fishing, White, Male,37, USA, No
26, Self,6, Farming-fishing, White, Male,99, USA, No
25, Government,9, Farming-fishing, White, Male,16, USA, No
52, Private,10, Business, White, Male,40, USA, No
50, Government,9, Transport-moving, White, Male,40, USA, No
40, Private,15, Prof-specialty, Other, Male,40, ?, Yes
32, Private,9, Handlers-cleaners, White, Male,40, USA, No
37, Private,9, Transport-moving, White, Male,40, USA, No
42, Government,14, Prof-specialty, White, Female,35, USA, No
47, Private,9, Craft-repair, White, Male,40, USA, No
47, Private,10, Handlers-cleaners, White, Male,40, USA, No
28, Private,13, Business, White, Female,40, USA, Yes
27, Private,13, Business, Other, Female,40, Other, No
61, Self,9, Transport-moving, Black, Male,40, USA, No
47, Private,3, Handlers-cleaners, White, Male,40, Other, No
30, Private,12, Machine-op-inspct, Black, Female,40, USA, No
54, Private,9, Machine-op-inspct, White, Female,40, USA, Yes
56, Government,15, Adm-clerical, Other, Male,40, Other, Yes
69, Private,10, Adm-clerical, White, Female,24, USA, No
30, Private,9, Transport-moving, White, Male,40, USA, Yes
36, Private,10, Craft-repair, White, Male,40, Other, Yes
42, Self,7, Farming-fishing, White, Male,60, USA, No
45, Government,13, Prof-specialty, White, Male,45, USA, Yes
39, Private,13, Prof-specialty, White, Female,20, USA, Yes
26, Private,7, Adm-clerical, White, Female,40, USA, No
28, Government,13, Protective-serv, Black, Male,42, USA, Yes
31, Private,14, Business, White, Male,40, USA, Yes
32, Private,3, Farming-fishing, White, Male,60, Other, No
51, Private,9, Business, White, Female,40, USA, No
29, Private,9, Business, White, Male,60, USA, No
38, Government,14, Prof-specialty, White, Female,60, USA, No
64, Private,10, Business, White, Female,10, USA, No
26, Government,10, Protective-serv, White, Male,40, USA, No
68, Private,3, Business, White, Male,22, USA, No
32, Private,9, Craft-repair, White, Male,48, USA, No
29, Private,10, Business, White, Female,40, USA, No
51, ?,2, ?, White, Female,40, Other, No
21, Private,9, Machine-op-inspct, White, Male,40, USA, No
26, ?,6, ?, White, Female,40, Other, No
33, Government,13, Prof-specialty, Black, Male,40, ?, No
26, Private,9, Machine-op-inspct, White, Male,40, USA, No
52, Private,9, Machine-op-inspct, White, Male,40, USA, No
31, Private,9, Craft-repair, White, Male,55, USA, No
29, Government,9, Protective-serv, White, Male,45, USA, No
